,Ocupacion_Porcentaje,PickUp_Rate,Precio_Competencia_Euro,Mes,Dia_Semana,Precio_Optimo_ADR
2023-10-09,60.913457638078675,7.706779799315134,63.174712558791995,10,0,85.60134287399389
2023-10-10,52.17450357983772,6.655737409892563,54.73025255798634,10,1,73.54950687797657
2023-10-11,48.759170158056705,6.981232222362005,64.19347181474976,10,2,72.06041422617679
2023-10-12,47.596941971520074,7.723048793254147,59.97081559451107,10,3,74.97764365107106
2023-10-13,58.41870345067648,7.8473367967122645,59.36347539677132,10,4,84.04151735383086
2023-10-14,79.59240575700987,10.6946036012987,65.09081065142645,10,5,105.19306869531852
2023-10-15,65.59466103705427,8.101661276563407,72.9558915581495,10,6,90.31596126438164
2023-10-16,61.26759377968326,8.21804586592803,69.91700414557396,10,0,83.8597968407852
2023-10-17,54.25890533903345,7.334209397570508,64.03522321092444,10,1,76.9081727281639
2023-10-18,54.92979975618156,8.45553792433061,65.79419285271989,10,2,88.02900895870347
2023-10-19,33.56572793103632,5.090413597386087,60.75067992348498,10,3,54.768050780685776
2023-10-20,55.33483326498415,7.17991685648203,61.59516203547588,10,4,78.56323667360755
2023-10-21,69.49978812486194,9.237046964953837,61.662251536166494,10,5,91.77702367886714
2023-10-22,72.8680046260722,9.217569715459748,61.60169832730126,10,6,104.55187665451298
2023-10-23,57.859308141280955,6.8061415540462935,62.31900452074257,10,0,77.62942122630952
2023-10-24,49.20894946064396,7.7059394496702005,58.54136747083025,10,1,74.6158375418097
2023-10-25,36.86850351456961,6.436382749323426,61.46198913358558,10,2,70.64065560631566
2023-10-26,41.69851536818429,7.309560790636299,62.305181195429434,10,3,69.39123707287523
2023-10-27,63.51044488489508,7.936024859048566,56.28858662987079,10,4,81.07821474971449
2023-10-28,69.30860495070485,8.656339525523677,65.24223712318097,10,5,93.44816328934795
2023-10-29,60.613826259234465,8.222246205145709,65.03115619310891,10,6,89.9779170664021
2023-10-30,65.72696345233477,9.81644666883302,68.70107752153147,10,0,90.45014554884052
2023-10-31,48.044067705841236,7.512923957068502,59.07672710391473,10,1,74.0171581782286
2023-11-01,41.70075340553799,6.515919946641645,82.641869912704,11,2,76.07450486943378
2023-11-02,37.10869500310039,5.876983675059553,71.55564634931542,11,3,65.03985612737871
2023-11-03,62.45501128919,7.641666320898247,81.60148245440962,11,4,99.87003099531525
2023-11-04,71.60539375943031,8.868524353791036,74.41436350446992,11,5,101.47563820807532
2023-11-05,64.23057250503767,7.864271750970787,71.0099848326858,11,6,96.1601113599234
2023-11-06,57.57741360630695,8.677004452770383,79.57631890686889,11,0,91.1122348019311
2023-11-07,43.84692973826676,8.210761813128052,73.81278927685713,11,1,71.7501094312726
2023-11-08,40.245710208364706,6.248414659509848,70.08838972078266,11,2,67.02093064167445
2023-11-09,38.72624269975199,6.348155252523902,81.68449952713055,11,3,73.37476213892965
2023-11-10,61.429463045212756,8.310660169750985,67.90524258853935,11,4,93.70776805653573
2023-11-11,72.05732662153783,9.300700432329092,83.37568403535006,11,5,112.00170474564001
2023-11-12,74.06671203923864,8.338629858080346,75.58630085438736,11,6,102.15188201063593
2023-11-13,66.24213200907441,9.986697202807262,66.00530427811287,11,0,93.56106768761973
2023-11-14,58.93549111557101,8.134574283065186,69.90303724435707,11,1,87.19479674578378
2023-11-15,41.176085388597485,6.042454671081816,68.81489493516244,11,2,71.1672676479631
2023-11-16,52.587154566361406,7.674685848125986,68.24096248284927,11,3,79.82273694427269
2023-11-17,44.145666299962755,5.858376240597687,68.9148902176426,11,4,72.6345601973148
2023-11-18,62.13939702713525,7.881901077835563,71.67511821431921,11,5,90.78391810602574
2023-11-19,57.23347006355394,7.934362432164859,74.14518236492653,11,6,78.24541592447795
2023-11-20,60.50386909133741,8.395564982506064,80.579411307356,11,0,94.22370199078748
2023-11-21,53.51423731138574,7.877482917252927,84.21843280309189,11,1,90.32884652607285
2023-11-22,41.77835999884361,7.262384947151613,65.21914347078588,11,2,71.65078861320158
2023-11-23,40.77970810819123,7.1168618949776175,73.33687934304497,11,3,71.15815849600133
2023-11-24,61.756377289596244,7.715043158188439,70.90380978176901,11,4,91.01156413190162
2023-11-25,72.87355717375853,8.854518727922413,74.98924478223637,11,5,102.71018950914832
2023-11-26,70.65222628911917,7.106452406191001,76.25312840125001,11,6,101.87670472405514
2023-11-27,57.398999331251154,8.017167884340509,66.16672674221424,11,0,88.39378715707285
2023-11-28,49.08513750723444,6.111088281325127,79.88543795520276,11,1,75.64135553550315
2023-11-29,37.55618824822054,7.489238511395877,72.9515832712615,11,2,68.16290548990253
2023-11-30,48.668221199259854,6.948846128608045,75.52515515901634,11,3,75.58414577333349
2023-12-01,63.977697689671345,7.963599831394172,88.45370896552718,12,4,96.82916859590813
2023-12-02,71.72320007293439,11.065013652931247,88.7212151070368,12,5,110.77406056692703
2023-12-03,75.46396150004122,9.481787732170964,80.25047343111986,12,6,101.37498042232697
2023-12-04,59.969507976591814,6.403713690452136,90.16203704429431,12,0,96.26828257388935
2023-12-05,48.78468760001543,6.076596718052581,91.50738869532228,12,1,87.1659017542237
2023-12-06,42.181772163618035,5.739280883870088,94.75238491915037,12,2,79.42215717371344
2023-12-07,46.48000958350543,7.316447181548578,83.7522175709881,12,3,85.91249665594137
2023-12-08,62.26957034060235,6.8840455527523225,91.19692303502798,12,4,96.90571904217526
2023-12-09,69.1559798155478,7.447421054917027,87.38755504143278,12,5,97.75869472869314
2023-12-10,71.56324016697613,8.833351746397884,88.49825041806288,12,6,108.59443413641547
2023-12-11,59.49728998296325,7.39544215924481,90.04813688855928,12,0,95.40932118610738
2023-12-12,47.16351886779146,5.844552423093704,92.09148427589137,12,1,87.71776408201153
2023-12-13,44.9451103478737,5.934553478620121,90.3639032608998,12,2,81.24780042780654
2023-12-14,43.84159783121049,5.776415571868801,86.32200839648847,12,3,80.56137683008878
2023-12-15,56.76915209638205,7.9764382891248236,79.62861187907608,12,4,87.69477314530039
2023-12-16,67.60065365087966,8.646710619403073,93.87717699138241,12,5,114.68312956435825
2023-12-17,71.94071279370225,9.416882932575875,87.92614383516562,12,6,105.65268648892709
2023-12-18,71.39228628577793,9.447874905031497,91.26832756783865,12,0,103.50471680813526
2023-12-19,48.0771328817786,7.668545919017717,93.28952887970007,12,1,91.52622331109646
2023-12-20,48.19293609229703,7.629984671501971,80.67617941977292,12,2,83.07301064606763
2023-12-21,46.22817493102796,6.762236359148831,87.77206389110596,12,3,84.56802305291052
2023-12-22,53.45066016911261,6.315214552931018,96.33623821715216,12,4,86.84482562877969
2023-12-23,72.49536290038229,9.013807783012794,97.35654622091565,12,5,104.24428725322277
2023-12-24,61.35848374609778,8.8646252281215,86.33900824822622,12,6,100.27359489744103
2023-12-25,75.52833559289492,9.434969282110753,93.36285393744394,12,0,113.27191695249199
2023-12-26,48.056102876031815,6.496935217204821,97.77186277963777,12,1,94.92203584964923
2023-12-27,38.945148556734196,5.789913858055424,89.17492986651497,12,2,74.07574273621034
2023-12-28,49.648058489371664,7.528463611605675,91.42976558186658,12,3,88.8211159670608
2023-12-29,54.63922143114066,7.391347561339682,86.48339331743725,12,4,95.09411799678159
2023-12-30,74.87705134359547,8.731826108839481,83.73268981892232,12,5,105.55158617911174
2023-12-31,67.6130930604433,8.058137482548966,83.88842322881963,12,6,92.30233259340538
2024-01-01,59.75434464032225,8.277213480716819,92.2373627235556,1,0,94.3139877006433
2024-01-02,51.63658452898844,7.507891305155059,101.10903504547694,1,1,96.70960781866502
2024-01-03,36.9099612307218,6.3547473244400585,112.97565665089854,1,2,80.72701171039941
2024-01-04,37.961377996055184,6.336759215318578,104.52901580251807,1,3,85.8101784571456
2024-01-05,56.2564168256806,9.922939057580532,99.55069705042868,1,4,107.320462710675
2024-01-06,65.56748932203367,7.964567145153386,103.89792768851541,1,5,102.99005164638153
2024-01-07,72.8745976147442,10.201885412850014,108.59831142030728,1,6,120.02611296158594
2024-01-08,66.89360625337358,9.197292369708936,96.53177680933267,1,0,102.34202146181542
2024-01-09,43.031577506663666,6.20125541567989,116.70781232387009,1,1,87.91579528720183
2024-01-10,28.87737386148431,4.42121383840438,109.65935593043494,1,2,78.80392843293033
2024-01-11,42.76593380370532,6.23394119104611,99.85598796461416,1,3,88.5143780134221
2024-01-12,52.561706200758024,7.547471067112267,100.14485138606437,1,4,99.0775036862259
2024-01-13,70.75928326919556,10.143931508433596,111.85829829424871,1,5,112.14918658705393
2024-01-14,72.92730887697923,9.552240216244387,115.58276494080329,1,6,118.62205423312254
2024-01-15,65.20111974291818,9.870870633151796,106.64546869751945,1,0,109.93681024972015
2024-01-16,47.07658769929475,5.961173778763796,109.81554488078638,1,1,84.62995581907317
2024-01-17,50.19562238893328,7.632871672876759,98.80331133384323,1,2,94.1148657569628
2024-01-18,43.53168370027,6.871076811189443,99.93878775086569,1,3,82.81772480300035
2024-01-19,58.213329944430924,7.129584620255919,105.11476758719101,1,4,93.91463798895752
2024-01-20,67.49634133441002,7.978471527772727,98.88576844250264,1,5,99.95054523884984
2024-01-21,71.01077200224195,8.069325437268958,105.83121320549051,1,6,109.62498988999273
2024-01-22,66.4268972175812,8.794678143711891,99.43864655946692,1,0,107.22993380282396
2024-01-23,45.27396568343275,6.508529041447647,113.0755486649794,1,1,86.55631993842808
2024-01-24,45.57666268003829,5.66459658707185,100.62659832232585,1,2,89.17470981935077
2024-01-25,41.406836945757455,6.760472104713777,104.90740251260311,1,3,90.08830599694164
2024-01-26,59.63756271859407,7.909636270522664,118.8407266670003,1,4,107.23474474323109
2024-01-27,63.306264660649305,8.750745241833306,105.6538552862109,1,5,108.37108865448184
2024-01-28,66.18618716575675,8.484823056016356,111.92004310659618,1,6,110.62040990717284
2024-01-29,58.3620804378945,7.371969370277202,111.58783309107355,1,0,102.9740199303057
2024-01-30,44.74544761678943,4.63716439424065,100.78292314111064,1,1,77.58889445037724
2024-01-31,47.68522455853463,6.976091148586432,111.20891266724442,1,2,87.05875968602494
2024-02-01,47.91876995202291,7.248481101352324,114.77424528890442,2,3,93.24921905033752
2024-02-02,58.2262559961411,7.2067035341271835,124.92867063982867,2,4,109.84075418584824
2024-02-03,72.64907462885509,9.146175242401862,117.55416518008235,2,5,118.51807011299147
2024-02-04,64.22315358665104,8.986239986271553,108.73151956746486,2,6,104.0678007725009
2024-02-05,63.84124792438591,7.738976776602493,104.57301482891825,2,0,108.39102602484644
2024-02-06,50.79881486649306,7.008119655021536,109.35612776052393,2,1,91.61397392475423
2024-02-07,36.438115483911005,3.9603617198991805,108.8605624919606,2,2,77.62615987689168
2024-02-08,45.364618071645765,5.784382657616552,106.58956889478353,2,3,85.32610315745582
2024-02-09,59.00912129776494,6.634366351905564,125.28668833192808,2,4,112.8054047566099
2024-02-10,70.60968467108867,8.654328405501529,118.69285216038814,2,5,111.1065995430051
2024-02-11,73.1206617257201,10.14177555432827,115.18883480295713,2,6,125.22513183553983
2024-02-12,57.84641550502116,7.358369222818232,113.83389064053361,2,0,103.22954761148488
2024-02-13,45.49954722393007,6.924722457551852,111.6000839916249,2,1,91.08216470802303
2024-02-14,47.02078881322209,7.694124605607344,118.29137164073477,2,2,96.73485872534891
2024-02-15,57.43396917751272,7.39582616304538,120.07774715062249,2,3,104.77502354855471
2024-02-16,55.87379363879416,8.67836682059414,120.99744251244033,2,4,111.20434983068832
2024-02-17,66.37460393139169,7.439709608140485,112.46897574085531,2,5,109.14074187923077
2024-02-18,69.5445573813613,8.873706995069892,124.30138449286888,2,6,120.88531255639994
2024-02-19,65.38638738203802,7.598407117469041,121.34671828453071,2,0,112.30508078810247
2024-02-20,44.40114326228931,6.920328584618087,114.26968981569456,2,1,84.33273253646371
2024-02-21,40.271829794570024,5.984933545547307,109.7674808912211,2,2,89.0925223500588
2024-02-22,39.63262919554594,4.846838832399051,122.88968185020232,2,3,85.98230815983378
2024-02-23,53.85196691995881,7.48160183708977,118.99863067742649,2,4,98.59585952746771
2024-02-24,74.89843866250168,9.51119772586219,114.31733795711195,2,5,119.07669379154393
2024-02-25,69.24911877590152,8.136350094759166,119.49253598404599,2,6,117.86762723951404
2024-02-26,66.85264992212758,8.828986610827702,106.73337337821661,2,0,111.13645166417801
2024-02-27,43.90518774870447,8.607569857596921,116.16965950750922,2,1,93.36522780006834
2024-02-28,39.38746497154864,6.0844633564852515,119.1663044594741,2,2,85.38249902733777
2024-02-29,41.88242181328671,6.81621960066612,116.74921855631897,2,3,91.64070692365203
2024-03-01,58.25112386358241,8.641903698473635,130.54199378856478,3,4,112.77376999497424
2024-03-02,62.309786454075564,9.031802890155415,114.87931491109087,3,5,110.09575882982587
2024-03-03,68.4592275928007,9.306910057793797,107.01916948339296,3,6,106.94833390017688
2024-03-04,62.922807098991406,7.414320105564611,120.79677292846851,3,0,107.74599757129931
2024-03-05,57.81406332056885,7.254378717385325,120.3152606260498,3,1,105.92140653320438
2024-03-06,36.16606466899431,5.268633662029263,128.68518985118297,3,2,93.73777096492812
2024-03-07,36.08334485693425,5.06326413987833,126.03742499597574,3,3,90.97025211901396
2024-03-08,56.84044398554339,9.569174599945033,114.63987474811636,3,4,100.24441901912749
2024-03-09,67.92541747152599,8.834480790316928,119.4560360265648,3,5,113.92969705008687
2024-03-10,67.34951418930994,11.055032736513322,121.12276009645994,3,6,118.26437000407772
2024-03-11,64.84779196679418,7.720534464468993,116.17042861992715,3,0,112.76117501090707
2024-03-12,56.68849644667991,7.98064394894518,120.0936697252239,3,1,106.82103918392654
2024-03-13,39.48735498568161,5.616970744249039,122.23939220858429,3,2,84.7652024288544
2024-03-14,44.98556510399365,7.003085183317752,130.8131782390613,3,3,100.45298962723012
2024-03-15,56.20768439199158,6.8234903899062385,126.16634256067385,3,4,108.56966646177474
2024-03-16,71.39382811598634,10.335255208669778,118.20941365870785,3,5,121.58387316547461
2024-03-17,70.52701413802576,8.173662727005468,119.01756775768389,3,6,120.89454258219202
2024-03-18,57.82877181086577,7.473737721965645,119.0112352188062,3,0,105.14837745439378
2024-03-19,44.61902378450791,6.924771625094427,119.60533566840549,3,1,94.99463555137979
2024-03-20,38.27388301562583,5.983618096001007,129.01552546281627,3,2,95.64021922269914
2024-03-21,46.09860953139784,8.425947361456398,114.95278114975586,3,3,103.5512551746626
2024-03-22,50.18235916859985,6.338548188177321,123.20593061684647,3,4,100.77289336041076
2024-03-23,73.51146381507019,9.071796381418022,111.87363799061823,3,5,116.55820749459618
2024-03-24,65.79664797403092,6.586142104202327,124.11694874633994,3,6,116.72673480219926
2024-03-25,71.05101718864616,9.075508336378595,116.05843534796641,3,0,121.08852929171192
2024-03-26,50.48875908197088,6.984879951586596,121.22411044897018,3,1,104.81893065493173
2024-03-27,44.61518093858405,6.474161998573829,117.6959631704018,3,2,98.04072724525898
2024-03-28,48.41912372733501,5.466305386544725,112.23448664433431,3,3,89.49780190074789
2024-03-29,53.440460417555705,7.462482973192811,117.09710776108481,3,4,101.66455535032209
2024-03-30,66.59544754691788,8.876646625971865,123.52410124284263,3,5,115.89844227150498
2024-03-31,76.10541957181334,9.369705249867385,126.80112695934699,3,6,129.85583835156098
2024-04-01,63.26290997097344,7.57946859878452,125.58268805955919,4,0,114.8879265833377
2024-04-02,49.576120125902236,8.845026708236139,115.54376995730883,4,1,97.70140224617046
2024-04-03,38.26363022266701,5.691731376327042,118.34541443079736,4,2,86.2885705516514
2024-04-04,38.107471727533095,5.207195335903549,116.5975331669427,4,3,90.8050612250367
2024-04-05,57.32566015505128,8.222821872876324,123.99966735243078,4,4,111.01847265583444
2024-04-06,58.96943381199428,6.9556945560163985,115.56160047450092,4,5,107.87101758073004
2024-04-07,81.2986811642592,10.833042116820728,120.62490846568645,4,6,129.58802510071922
2024-04-08,69.0978239523787,8.717328833374033,113.2867357734914,4,0,114.29277030512786
2024-04-09,55.72445092928566,7.8808676626131575,107.08054294521835,4,1,102.57415714957638
2024-04-10,49.033949765063156,6.666435823662962,117.53099201043383,4,2,99.6758583434332
2024-04-11,46.63643300197365,7.448736129370673,104.17624089910426,4,3,84.58157749792434
2024-04-12,49.390035597123145,7.415749546133964,108.3734596020229,4,4,99.01181056092122
2024-04-13,71.2907240536787,8.723096916006483,115.1380992686282,4,5,115.03453347349551
2024-04-14,70.16645541043937,10.626440138964258,122.326178794867,4,6,120.3286026861832
2024-04-15,64.2102070974956,8.821341010602623,114.21012362175358,4,0,109.16100686834362
2024-04-16,50.815061003414804,5.635996338302827,116.13074420757303,4,1,96.2234719345034
2024-04-17,37.53232056902354,4.716093373809672,123.31801549557495,4,2,81.82479531966806
2024-04-18,49.918193005318244,6.794449278371589,109.44637589460324,4,3,90.24449697275598
2024-04-19,58.02516562154564,7.669025500272191,109.98467798615513,4,4,104.61148190519823
2024-04-20,69.84738140833787,9.562724852951307,117.7535729704765,4,5,116.23452695110512
2024-04-21,65.94555525593064,9.537597762437146,118.96657495336258,4,6,123.70765758945431
2024-04-22,63.553883476455255,9.811483150563252,114.43853687923054,4,0,113.74257040808892
2024-04-23,48.95450458445058,6.0768416225899236,119.24921584209957,4,1,96.08262396107065
2024-04-24,40.35570378515822,6.567897539901271,117.34343732632422,4,2,93.00488296249637
2024-04-25,38.47012133456683,5.163591506168231,118.41733282109186,4,3,83.61374190060495
2024-04-26,45.04263855426098,4.863223945894845,114.98862115195911,4,4,95.09959362951435
2024-04-27,67.06665979906599,7.356170882981126,121.21076950018539,4,5,109.3577387425912
2024-04-28,76.9956692376096,10.96438914702213,127.60357921932483,4,6,132.5562411239486
2024-04-29,62.915200788824144,7.117160456578213,118.34507749532389,4,0,106.3577837409788
2024-04-30,47.634926096020074,6.198802117681497,116.94217175222992,4,1,96.56896037454158
2024-05-01,33.44150154208842,5.236280550316339,106.73889509376075,5,2,80.72782635670879
2024-05-02,53.061949118761035,8.732156971355016,111.78880670988971,5,3,101.75396221189419
2024-05-03,58.647045884769305,7.539989749144947,111.90647514676716,5,4,101.99993716421316
2024-05-04,67.29646369066239,8.788267601177461,113.87548240137859,5,5,114.26750522917035
2024-05-05,71.2726589000921,9.14044806691353,108.85929579906562,5,6,115.31876792236883
2024-05-06,61.67534065554563,8.563191166428942,109.05522623067137,5,0,103.16527020663283
2024-05-07,45.83661756887442,7.716270118176482,111.87946862340584,5,1,92.18682504108855
2024-05-08,44.17392811472325,5.490035605386767,106.11593502531362,5,2,89.08788669301335
2024-05-09,42.04147701564566,6.071026549620277,98.57925219890978,5,3,85.41578643970776
2024-05-10,49.502323763052416,7.875876575223134,107.68659834309261,5,4,90.96507663535593
2024-05-11,70.43994361630055,9.066734413329293,105.82429876652624,5,5,110.89448615468407
2024-05-12,76.90957012870683,10.891625691550004,107.30875356959156,5,6,119.87941901624438
2024-05-13,64.46642894720871,9.664331464205876,102.73422228425292,5,0,106.44939858117245
2024-05-14,47.32914758760333,7.598736067428979,101.40028251293091,5,1,94.71278081905841
2024-05-15,39.65588699766389,5.536195161816924,109.85180178737073,5,2,79.42790165596408
2024-05-16,48.00737414320455,6.712580441431058,113.80493599521776,5,3,99.53765163140025
2024-05-17,58.170570335824955,7.134978223984165,103.43744968848655,5,4,103.65521546327054
2024-05-18,66.9059432388919,8.631789914445978,99.75434504038894,5,5,104.41755739155616
2024-05-19,72.86235261985797,8.755815821224637,108.54122466491182,5,6,120.55942240169885
2024-05-20,68.08564954772892,8.915784487910239,100.23714869209059,5,0,111.27511241632646
2024-05-21,46.82064224425212,6.525927107930102,97.1699300044217,5,1,88.34852304129667
2024-05-22,43.13816230400787,5.913587929130229,101.58954473605357,5,2,88.07597345800214
2024-05-23,38.956572446327314,5.807897716946821,101.00555705433189,5,3,76.97106325860659
2024-05-24,51.35535457711101,6.956193049397156,112.51403705828587,5,4,100.5881196700797
2024-05-25,63.58607705219239,7.682611903360356,99.81234673961335,5,5,101.96538955390743
2024-05-26,69.28692064269691,9.95580074343509,110.48829673290436,5,6,115.12259081847449
2024-05-27,55.78019964102748,6.867728773053978,102.33567395149443,5,0,99.12991198288599
2024-05-28,53.20908423497661,7.6546918053307405,112.55599469210564,5,1,105.05557276875004
2024-05-29,47.35769823015133,6.246133902268509,105.72896814923924,5,2,88.4223836647926
2024-05-30,41.56950114175432,6.432658330967119,95.27961726024573,5,3,81.90262463293158
2024-05-31,58.80535492491415,7.849764168508219,113.98298527605458,5,4,103.29511047077673
2024-06-01,86.86041619310747,10.96909650541147,89.07442840681477,6,5,115.4206013294535
2024-06-02,93.50291819935484,11.055135124185293,96.9443188457934,6,6,128.12817891958878
2024-06-03,81.8269818000005,9.6421369124902,88.14356748506862,6,0,119.3527371042676
2024-06-04,72.83787687501015,9.834275656716319,90.13785728085998,6,1,112.4458152623419
2024-06-05,52.20544064130597,8.26115215532699,82.2096431549164,6,2,82.08193237570337
2024-06-06,66.67013914985944,8.087792404969992,78.90992659316834,6,3,97.63027698056572
2024-06-07,84.8461046844102,10.84788793540135,87.10766967349004,6,4,125.17183042301848
2024-06-08,92.72450468747212,9.39251952083044,81.7734708843787,6,5,121.08821123375246
2024-06-09,88.99262115216143,11.773758539314358,81.5670054784855,6,6,122.94640344770274
2024-06-10,75.46244790708036,8.686037201776815,93.45000162467885,6,0,110.0034638404459
2024-06-11,70.4533193643561,9.638371411367668,89.85020208800972,6,1,101.45832376911457
2024-06-12,57.84381257615222,8.540617830416071,90.20113375901387,6,2,97.01658961298989
2024-06-13,67.08821519497774,9.946637551329223,89.74546103694924,6,3,109.25824824165349
2024-06-14,71.35166302836488,9.486250621735904,90.21511256318955,6,4,111.80864645493243
2024-06-15,86.69594191918858,9.842454887827072,90.94520896895705,6,5,122.36821530003353
2024-06-16,94.9973278063842,10.701827847026449,89.36567799353122,6,6,124.59700180117886
2024-06-17,77.98637789893809,9.911778751901643,82.69196011909959,6,0,107.96898283812287
2024-06-18,70.70817736408327,8.529322340477293,98.50171522614913,6,1,105.93197452408606
2024-06-19,57.284604082277724,7.350951466363243,85.38853288813499,6,2,83.4803463926374
2024-06-20,59.659197523508915,7.39438368419216,90.78921142121061,6,3,93.70283390086712
2024-06-21,78.05341115448385,10.029878857275676,81.9866264360991,6,4,111.83243840292171
2024-06-22,88.0782024328498,10.132093548334591,92.26880270993261,6,5,121.08775825198035
2024-06-23,90.9598792076155,9.670305738574227,96.4239565544872,6,6,125.47456924180352
2024-06-24,73.51661361592579,10.440439114728488,87.78326772107962,6,0,113.5316243549515
2024-06-25,65.72146432331768,8.025199889279895,91.4279297122147,6,1,101.87690539571587
2024-06-26,56.88335749963409,8.553977661659616,98.95680980817568,6,2,99.22602204530442
2024-06-27,64.63905424215855,8.618016983402455,93.93380910556925,6,3,107.16514112641694
2024-06-28,73.67658514110013,11.649706619776506,94.90293682981189,6,4,115.2728828811575
2024-06-29,96.7117816706486,11.298665457778245,92.74094011082491,6,5,139.16718076918545
2024-06-30,84.64676920297994,10.679068475570025,88.17300154675368,6,6,115.88055276232721
2024-07-01,84.7381647107607,11.84893717834158,69.91219280984816,7,0,113.60640043462564
2024-07-02,73.50158028671075,9.96505579713927,78.25557570663145,7,1,109.74179359992758
2024-07-03,62.229581437802466,7.985339188951885,74.25937956669881,7,2,99.13899684461298
2024-07-04,58.208327288695166,7.621747194145138,81.78458348630977,7,3,92.53797413188676
2024-07-05,79.92297849195714,9.809113587674029,74.65686450722768,7,4,111.47969463306687
2024-07-06,76.33832798180876,9.717278006659248,73.28322662593986,7,5,101.41728943252753
2024-07-07,97.4703138468654,11.666232522165426,91.28361151297477,7,6,132.88303941796752
2024-07-08,84.0244713865522,9.570578394322162,70.13400794971706,7,0,112.38459440032408
2024-07-09,66.90764377659072,8.648128380044316,67.34790130732789,7,1,97.40462835668258
2024-07-10,63.95504744313855,8.195146123212098,71.03815799263539,7,2,88.13102688496919
2024-07-11,59.590013602848344,7.855915760089143,74.090757145155,7,3,84.74386747363347
2024-07-12,74.21933020642687,9.802324402402618,77.48406483092128,7,4,101.42317933403444
2024-07-13,90.64403268952692,10.968351113677901,75.63056334929725,7,5,124.02741860784553
2024-07-14,89.71729818023061,10.915191767210107,77.09687824120637,7,6,116.98757196220143
2024-07-15,75.40848097014671,10.746796905217693,81.77297231125934,7,0,109.04995685731228
2024-07-16,75.37696728227597,8.525716942561347,79.43385632649783,7,1,105.92988270440738
2024-07-17,70.04819831550519,8.171721308317407,67.59423085718394,7,2,93.40819119500465
2024-07-18,56.09604007758558,8.165183820343948,90.15903049273274,7,3,89.57101683216233
2024-07-19,78.69234013452132,10.06796550493648,77.12946131547476,7,4,102.76670283532238
2024-07-20,77.90745603918734,8.618153540242012,78.52213448531343,7,5,106.03814171986815
2024-07-21,80.47326235175808,8.87662022720277,82.96231778044547,7,6,107.07572098553997
2024-07-22,87.97504420185433,10.316196338063772,71.24774312376785,7,0,115.86478361162061
2024-07-23,65.41528171502098,7.534957169921064,71.83143482226801,7,1,94.714547973126
2024-07-24,57.121253536336155,8.51686752677783,69.98524154529349,7,2,85.33010217966041
2024-07-25,65.43394812636922,8.463601923600995,69.10309074345562,7,3,92.05215835148468
2024-07-26,78.18805919119505,10.345286259316918,85.50396165251817,7,4,115.91154335015882
2024-07-27,90.00092204914397,9.774924713541555,76.55806723874511,7,5,129.24517534995778
2024-07-28,92.90448895304881,11.521220210574041,61.720546303985685,7,6,116.45404938294723
2024-07-29,80.56690372691064,9.733910266871128,76.49976654299083,7,0,110.37960587029677
2024-07-30,72.0515045440045,9.011458091581575,73.56072445272702,7,1,105.5952614794858
2024-07-31,66.76112890245821,8.275816819746819,73.79941697326507,7,2,88.08028895638246
2024-08-01,60.17454024034066,8.790673517675984,58.90179178770385,8,3,83.08523735706468
2024-08-02,77.48769331917498,9.621363274627035,77.21246747505477,8,4,98.12906140136701
2024-08-03,76.26765157016013,11.589138065799656,72.85364872121127,8,5,107.40234191902343
2024-08-04,88.00909662054241,10.400371891161198,61.789011838735945,8,6,117.84648708276688
2024-08-05,88.43535723240414,11.068280611368765,68.72269706095356,8,0,108.84508414484907
2024-08-06,80.98465334514604,9.926270422500101,66.59864645365772,8,1,105.72583655351691
2024-08-07,56.31830131391684,6.593856570942151,68.6183479518451,8,2,73.08902439765775
2024-08-08,64.85247662066676,8.61106256153084,70.9929893777153,8,3,101.81064101080901
2024-08-09,74.97320499043468,9.632135499507315,61.412643181656456,8,4,102.38207252877052
2024-08-10,87.36429389491097,11.07508803208431,59.43806766886563,8,5,108.19429340174409
2024-08-11,90.09052464294304,10.85401224674983,65.74057645816318,8,6,114.36070355787237
2024-08-12,79.22397474314458,10.584812415767226,67.73485490541061,8,0,102.29384275109307
2024-08-13,65.63988789762604,7.912311526908402,58.16176108680723,8,1,85.88099870691069
2024-08-14,57.70223190808294,7.51460086372038,65.47002917659321,8,2,86.40120098269958
2024-08-15,74.09337934984072,9.027040792008641,54.84173097316669,8,3,89.87675823066928
2024-08-16,75.74131365610786,9.623740975729394,68.01398462545886,8,4,106.7214437130225
2024-08-17,89.8738793510782,8.950133699992021,67.2497520317635,8,5,109.30850633428172
2024-08-18,87.59218515248428,9.310836032109302,62.29399966054543,8,6,104.36763465891538
2024-08-19,84.52827390460291,9.750839473502824,61.889007035509884,8,0,108.48166474037895
2024-08-20,71.85800096130018,10.189792784179845,62.65104356539645,8,1,95.18252551835346
2024-08-21,58.41824166756115,6.56361326095468,66.95297018569505,8,2,88.42519696194294
2024-08-22,49.17710169043476,7.19363878099073,79.78955846840609,8,3,83.02140390378786
2024-08-23,76.31006177117862,9.04761055082544,60.89506042808733,8,4,101.85156510559754
2024-08-24,87.51380840060114,10.524765418232342,71.11644533792132,8,5,114.11207015665387
2024-08-25,91.01581731370317,11.58846445578798,60.43522387946118,8,6,114.14886682582983
2024-08-26,79.02383822221456,10.916553989998803,64.58794615255468,8,0,103.14913033472061
